Movie ID,movie_title,director_name,num_voted_users,num_critic_for_reviews,imdb_score,movie_imdb_link
M1085,Prisoners ,Denis Villeneuve,383591,454,8.1,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1
M1086,Training Day ,Antoine Fuqua,305929,109,7.7,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1
M1087,Galaxy Quest ,Dean Parisot,123558,213,7.3,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1
M1088,Scary Movie 2 ,Keenen Ivory Wayans,119590,127,5.2,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1
M1089,The Muppets ,James Bobin,75176,398,7.1,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1
M1090,Blade ,Stephen Norrington,191437,184,7.1,http://www.imdb.com/title/tt0120611/?ref_=fn_tt_tt_1
M1091,Coach Carter ,Thomas Carter,92702,127,7.2,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1
M1092,Changing Lanes ,Roger Michell,57281,167,6.5,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1
M1093,Anaconda ,Luis Llosa,73539,119,4.6,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1
M1094,Coyote Ugly ,David McNally,90539,155,5.6,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1
M1095,Love Actually ,Richard Curtis,318634,218,7.7,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1
M1096,A Bug's Life ,John Lasseter,211226,117,7.2,http://www.imdb.com/title/tt0120623/?ref_=fn_tt_tt_1
M1097,From Hell ,Albert Hughes,124765,208,6.8,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1
M1098,The Specialist ,Luis Llosa,50148,38,5.4,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1
M1099,Tin Cup ,Ron Shelton,37911,48,6.3,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1
M1100,"Yours, Mine and Ours ",Melville Shavelson,5888,8,7.2,http://www.imdb.com/title/tt0063829/?ref_=fn_tt_tt_1
M1101,Kicking & Screaming ,Jesse Dylan,30255,94,5.6,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1
M1102,The Hitchhiker's Guide to the Galaxy ,Garth Jennings,155745,276,6.8,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1
M1103,Fat Albert ,Joel Zwick,9380,59,4.3,http://www.imdb.com/title/tt0396592/?ref_=fn_tt_tt_1
M1104,Resident Evil: Extinction ,Russell Mulcahy,149549,216,6.3,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1
M1105,Blended ,Frank Coraci,87165,173,6.5,http://www.imdb.com/title/tt1086772/?ref_=fn_tt_tt_1
M1106,Last Holiday ,Wayne Wang,21215,99,6.4,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1
M1107,The River Wild ,Curtis Hanson,32544,42,6.3,http://www.imdb.com/title/tt0110997/?ref_=fn_tt_tt_1
M1108,The Indian in the Cupboard ,Frank Oz,20688,25,5.9,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1
M1109,Savages ,Oliver Stone,104301,339,6.5,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1
M1110,Cellular ,David R. Ellis,79141,127,6.5,http://www.imdb.com/title/tt0337921/?ref_=fn_tt_tt_1
M1111,Johnny English ,Peter Howitt,114692,122,6.1,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1
M1112,The Ant Bully ,John A. Davis,30055,105,5.9,http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1
M1113,Dune ,David Lynch,97087,144,6.6,http://www.imdb.com/title/tt0087182/?ref_=fn_tt_tt_1
M1114,Across the Universe ,Julie Taymor,91860,156,7.4,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1
M1115,Revolutionary Road ,Sam Mendes,152591,323,7.3,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1
M1116,16 Blocks ,Richard Donner,112769,199,6.6,http://www.imdb.com/title/tt0450232/?ref_=fn_tt_tt_1
M1117,Babylon A.D. ,Mathieu Kassovitz,81523,164,5.6,http://www.imdb.com/title/tt0364970/?ref_=fn_tt_tt_1
M1118,The Glimmer Man ,John Gray,15455,39,5.3,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1
M1119,Multiplicity ,Harold Ramis,24757,43,6,http://www.imdb.com/title/tt0117108/?ref_=fn_tt_tt_1
M1120,Aliens in the Attic ,John Schultz,16580,82,5.4,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1
M1121,The Pledge ,Sean Penn,42621,150,6.8,http://www.imdb.com/title/tt0237572/?ref_=fn_tt_tt_1
M1122,The Producers ,Susan Stroman,35140,168,6.4,http://www.imdb.com/title/tt0395251/?ref_=fn_tt_tt_1
M1123,Dredd ,Pete Travis,203461,432,7.1,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1
M1124,The Phantom ,Simon Wincer,27648,60,4.9,http://www.imdb.com/title/tt0117331/?ref_=fn_tt_tt_1
M1125,All the Pretty Horses ,Billy Bob Thornton,11388,85,5.8,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1
M1126,Nixon ,Oliver Stone,23996,83,7.1,http://www.imdb.com/title/tt0113987/?ref_=fn_tt_tt_1
M1127,The Ghost Writer ,Roman Polanski,132423,343,7.2,http://www.imdb.com/title/tt1139328/?ref_=fn_tt_tt_1
M1128,Deep Rising ,Stephen Sommers,26551,106,6,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1
M1129,Miracle at St. Anna ,Spike Lee,15697,158,6,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1
M1130,Curse of the Golden Flower ,Yimou Zhang,36455,189,7,http://www.imdb.com/title/tt0473444/?ref_=fn_tt_tt_1
M1131,Bangkok Dangerous ,Danny Pang,48245,125,5.4,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1
M1132,Big Trouble ,Barry Sonnenfeld,17307,87,6.5,http://www.imdb.com/title/tt0246464/?ref_=fn_tt_tt_1
M1133,Love in the Time of Cholera ,Mike Newell,19114,115,6.4,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1
M1134,The Returned             ,,15762,23,8.3,http://www.imdb.com/title/tt2521668/?ref_=fn_tt_tt_1
M1135,Shadow Conspiracy ,George P. Cosmatos,3803,24,4.9,http://www.imdb.com/title/tt0120107/?ref_=fn_tt_tt_1
M1136,Johnny English Reborn ,Oliver Parker,89568,152,6.3,http://www.imdb.com/title/tt1634122/?ref_=fn_tt_tt_1
M1137,Foodfight! ,Lawrence Kasanoff,4377,12,1.7,http://www.imdb.com/title/tt0249516/?ref_=fn_tt_tt_1
M1138,Argo ,Ben Affleck,452465,656,7.7,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1
M1139,The Fugitive ,Andrew Davis,213668,119,7.8,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1
M1140,The Bounty Hunter ,Andy Tennant,96565,161,5.5,http://www.imdb.com/title/tt1038919/?ref_=fn_tt_tt_1
M1141,Sleepers ,Barry Levinson,154487,73,7.5,http://www.imdb.com/title/tt0117665/?ref_=fn_tt_tt_1
M1142,Rambo: First Blood Part II ,George P. Cosmatos,117606,96,6.4,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1
M1143,The Juror ,Brian Gibson,13995,28,5.6,http://www.imdb.com/title/tt0116731/?ref_=fn_tt_tt_1
M1144,Pinocchio ,Norman Ferguson,90360,105,7.5,http://www.imdb.com/title/tt0032910/?ref_=fn_tt_tt_1
M1145,Heaven's Gate ,Michael Cimino,9830,102,6.8,http://www.imdb.com/title/tt0080855/?ref_=fn_tt_tt_1
M1146,Underworld: Evolution ,Len Wiseman,156225,206,6.8,http://www.imdb.com/title/tt0401855/?ref_=fn_tt_tt_1
M1147,Victor Frankenstein ,Paul McGuigan,28618,159,6,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1
M1148,Finding Forrester ,Gus Van Sant,73006,137,7.3,http://www.imdb.com/title/tt0181536/?ref_=fn_tt_tt_1
M1149,28 Days ,Betty Thomas,34597,116,6,http://www.imdb.com/title/tt0191754/?ref_=fn_tt_tt_1
M1150,Unleashed ,Louis Leterrier,85198,177,7,http://www.imdb.com/title/tt0342258/?ref_=fn_tt_tt_1
M1151,The Sweetest Thing ,Roger Kumble,46158,99,5.1,http://www.imdb.com/title/tt0253867/?ref_=fn_tt_tt_1
M1152,The Firm ,Sydney Pollack,88844,56,6.8,http://www.imdb.com/title/tt0106918/?ref_=fn_tt_tt_1
M1153,Charlie St. Cloud ,Burr Steers,47364,117,6.5,http://www.imdb.com/title/tt1438254/?ref_=fn_tt_tt_1
M1154,The Mechanic ,Simon West,117999,252,6.6,http://www.imdb.com/title/tt0472399/?ref_=fn_tt_tt_1
M1155,21 Jump Street ,Phil Lord,408302,375,7.2,http://www.imdb.com/title/tt1232829/?ref_=fn_tt_tt_1
M1156,Notting Hill ,Roger Michell,203269,150,7,http://www.imdb.com/title/tt0125439/?ref_=fn_tt_tt_1
M1157,Chicken Run ,Peter Lord,140499,187,7,http://www.imdb.com/title/tt0120630/?ref_=fn_tt_tt_1
M1158,Along Came Polly ,John Hamburg,106909,108,5.9,http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1
M1159,Boomerang ,Reginald Hudlin,20183,21,5.4,http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1
M1160,The Heat ,Paul Feig,133177,270,6.6,http://www.imdb.com/title/tt2404463/?ref_=fn_tt_tt_1
M1161,Cleopatra ,Joseph L. Mankiewicz,21554,72,7,http://www.imdb.com/title/tt0056937/?ref_=fn_tt_tt_1
M1162,Here Comes the Boom ,Frank Coraci,74169,154,6.5,http://www.imdb.com/title/tt1648179/?ref_=fn_tt_tt_1
M1163,High Crimes ,Carl Franklin,30077,114,6.3,http://www.imdb.com/title/tt0257756/?ref_=fn_tt_tt_1
M1164,The Mirror Has Two Faces ,Barbra Streisand,11453,27,6.5,http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1
M1165,The Mothman Prophecies ,Mark Pellington,63677,166,6.5,http://www.imdb.com/title/tt0265349/?ref_=fn_tt_tt_1
M1166,Brüno ,Larry Charles,119622,288,5.8,http://www.imdb.com/title/tt0889583/?ref_=fn_tt_tt_1
M1167,Licence to Kill ,John Glen,74009,117,6.6,http://www.imdb.com/title/tt0097742/?ref_=fn_tt_tt_1
M1168,Red Riding Hood ,Catherine Hardwicke,91151,291,5.4,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1
M1169,15 Minutes ,John Herzfeld,42547,151,6.1,http://www.imdb.com/title/tt0179626/?ref_=fn_tt_tt_1
M1170,Super Mario Bros. ,Annabel Jankel,38203,36,4,http://www.imdb.com/title/tt0108255/?ref_=fn_tt_tt_1
M1171,Lord of War ,Andrew Niccol,248123,168,7.6,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1
M1172,Hero ,Yimou Zhang,149414,283,7.9,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1
M1173,One for the Money ,Julie Anne Robinson,34203,127,5.3,http://www.imdb.com/title/tt1598828/?ref_=fn_tt_tt_1
M1174,The Interview ,Evan Goldberg,247020,293,6.6,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1
M1175,The Warrior's Way ,Sngmoo Lee,22309,95,6.3,http://www.imdb.com/title/tt1032751/?ref_=fn_tt_tt_1
M1176,McHale's Navy             ,,1558,4,7.5,http://www.imdb.com/title/tt0055689/?ref_=fn_tt_tt_1
M1177,Micmacs ,Jean-Pierre Jeunet,24657,213,7.2,http://www.imdb.com/title/tt1149361/?ref_=fn_tt_tt_1
M1178,8 Mile ,Curtis Hanson,187181,119,7,http://www.imdb.com/title/tt0298203/?ref_=fn_tt_tt_1
M1179,Animal Kingdom: Let's go Ape ,Jamel Debbouze,590,9,4.9,http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1
M1180,A Knight's Tale ,Brian Helgeland,137003,167,6.9,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1
M1181,The Medallion ,Gordon Chan,29861,98,5.2,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1
M1182,The Sixth Sense ,M. Night Shyamalan,704766,234,8.1,http://www.imdb.com/title/tt0167404/?ref_=fn_tt_tt_1
M1183,Man on a Ledge ,Asger Leth,125198,258,6.6,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1
M1184,The Big Year ,David Frankel,34809,108,6.2,http://www.imdb.com/title/tt1053810/?ref_=fn_tt_tt_1
M1185,The Karate Kid ,John G. Avildsen,126907,81,7.2,http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1
M1186,American Hustle ,David O. Russell,358416,538,7.3,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1
M1187,The Proposal ,Anne Fletcher,227824,224,6.7,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1
M1188,Double Jeopardy ,Bruce Beresford,56646,129,6.4,http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1
M1189,Back to the Future Part II ,Robert Zemeckis,340085,125,7.8,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1
M1190,Lucy ,Luc Besson,327367,433,6.4,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1
M1191,Fifty Shades of Grey ,Sam Taylor-Johnson,220020,362,4.1,http://www.imdb.com/title/tt2322441/?ref_=fn_tt_tt_1
M1192,Spy Kids 3-D: Game Over ,Robert Rodriguez,40227,93,4.1,http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1
M1193,A Time to Kill ,Joel Schumacher,99558,71,7.4,http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1
M1194,Cheaper by the Dozen ,Shawn Levy,75152,104,5.8,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1
M1195,Lone Survivor ,Peter Berg,203963,319,7.6,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1
M1196,A League of Their Own ,Penny Marshall,71754,41,7.2,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1
M1197,The Conjuring 2 ,James Wan,64989,300,7.8,http://www.imdb.com/title/tt3065204/?ref_=fn_tt_tt_1
M1198,The Social Network ,David Fincher,479453,556,7.7,http://www.imdb.com/title/tt1285016/?ref_=fn_tt_tt_1
M1199,He's Just Not That Into You ,Ken Kwapis,132048,161,6.4,http://www.imdb.com/title/tt1001508/?ref_=fn_tt_tt_1
M1200,Scary Movie 4 ,David Zucker,93748,151,5.1,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1
M1201,Scream 3 ,Wes Craven,98535,212,5.5,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1
M1202,Back to the Future Part III ,Robert Zemeckis,283480,111,7.4,http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1
M1203,Get Hard ,Etan Cohen,85629,173,6,http://www.imdb.com/title/tt2561572/?ref_=fn_tt_tt_1
M1204,Bram Stoker's Dracula ,Francis Ford Coppola,143835,181,7.5,http://www.imdb.com/title/tt0103874/?ref_=fn_tt_tt_1
M1205,Julie & Julia ,Nora Ephron,79264,252,7,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1
M1206,42 ,Brian Helgeland,66511,216,7.5,http://www.imdb.com/title/tt0453562/?ref_=fn_tt_tt_1
M1207,The Talented Mr. Ripley ,Anthony Minghella,137891,203,7.3,http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1
M1208,Dumb and Dumber To ,Bobby Farrelly,97045,218,5.7,http://www.imdb.com/title/tt2096672/?ref_=fn_tt_tt_1
M1209,Eight Below ,Frank Marshall,48806,118,7.3,http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1
M1210,The Intern ,Nancy Meyers,130661,241,7.2,http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1
M1211,Ride Along 2 ,Tim Story,28621,119,5.9,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1
M1212,The Last of the Mohicans ,Michael Mann,113068,89,7.8,http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1
M1213,Ray ,Taylor Hackford,110394,209,7.7,http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1
M1214,Sin City ,Frank Miller,656640,374,8.1,http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1
M1215,Vantage Point ,Pete Travis,127528,235,6.6,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1
M1216,"I Love You, Man ",John Hamburg,166194,215,7.1,http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1
M1217,Shallow Hal ,Bobby Farrelly,109445,109,5.9,http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1
M1218,JFK ,Oliver Stone,113472,125,8,http://www.imdb.com/title/tt0102138/?ref_=fn_tt_tt_1
M1219,Big Momma's House 2 ,John Whitesell,31968,65,4.6,http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1
M1220,The Mexican ,Gore Verbinski,87351,125,6.1,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1
M1221,Unbroken ,Angelina Jolie Pitt,103589,322,7.2,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1
M1222,17 Again ,Burr Steers,146899,191,6.4,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1
M1223,The Other Woman ,Nick Cassavetes,104481,191,6,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1
M1224,The Final Destination ,David R. Ellis,75345,221,5.2,http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1
M1225,Bridge of Spies ,Steven Spielberg,178118,459,7.6,http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1
M1226,Behind Enemy Lines ,John Moore,86902,131,6.4,http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1
M1227,Get Him to the Greek ,Nicholas Stoller,147317,222,6.4,http://www.imdb.com/title/tt1226229/?ref_=fn_tt_tt_1
M1228,Shall We Dance ,Peter Chelsom,35508,118,6.1,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1
M1229,Small Soldiers ,Joe Dante,77415,100,6.1,http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1
M1230,Spawn ,Mark A.Z. Dippé,52805,70,5.2,http://www.imdb.com/title/tt0120177/?ref_=fn_tt_tt_1
M1231,The Count of Monte Cristo ,Kevin Reynolds,104991,138,7.7,http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1
M1232,The Lincoln Lawyer ,Brad Furman,173848,274,7.3,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1
M1233,Unknown ,Jaume Collet-Serra,210542,349,6.9,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1
M1234,The Prestige ,Christopher Nolan,844052,341,8.5,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1
M1235,Horrible Bosses 2 ,Sean Anders,114294,196,6.3,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1
M1236,Escape from Planet Earth ,Cal Brunker,20615,83,5.9,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1
M1237,Apocalypto ,Mel Gibson,236000,283,7.8,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1
M1238,The Living Daylights ,John Glen,69457,105,6.7,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1
M1239,Predators ,Nimród Antal,171418,351,6.4,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1
M1240,Legal Eagles ,Ivan Reitman,7900,16,5.9,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1
M1241,Secret Window ,David Koepp,147504,195,6.6,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1
M1242,The Lake House ,Alejandro Agresti,114321,175,6.8,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1
M1243,The Skeleton Key ,Iain Softley,87447,193,6.5,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1
M1244,The Odd Life of Timothy Green ,Peter Hedges,37398,169,6.6,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1
M1245,Made of Honor ,Paul Weiland,54421,128,5.8,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1
M1246,Jersey Boys ,Clint Eastwood,25465,249,6.9,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1
M1247,The Rainmaker ,Francis Ford Coppola,46221,91,7.1,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1
M1248,Gothika ,Mathieu Kassovitz,89557,207,5.8,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1
M1249,Amistad ,Steven Spielberg,56509,77,7.2,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1
M1250,Medicine Man ,John McTiernan,17443,25,6,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1
M1251,Aliens vs. Predator: Requiem ,Colin Strause,92789,211,4.7,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1
M1252,Ri¢hie Ri¢h ,Donald Petrie,49612,19,5.2,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1
M1253,Autumn in New York ,Joan Chen,20201,101,5.5,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1
M1254,Music and Lyrics ,Marc Lawrence,81334,175,6.5,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1
M1255,Paul ,Greg Mottola,192462,342,7,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1
M1256,The Guilt Trip ,Anne Fletcher,30394,147,5.8,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1
M1257,Scream 4 ,Wes Craven,104119,420,6.2,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1
M1258,8MM ,Joel Schumacher,104564,138,6.5,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1
M1259,The Doors ,Oliver Stone,68159,82,7.2,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1
M1260,Sex Tape ,Jake Kasdan,84382,201,5.1,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1
M1261,Hanging Up ,Diane Keaton,10132,82,4.7,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1
M1262,Final Destination 5 ,Steven Quale,83788,277,5.9,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1
M1263,Mickey Blue Eyes ,Kelly Makin,29968,90,5.8,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1
M1264,Pay It Forward ,Mimi Leder,95860,157,7.2,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1
M1265,Fever Pitch ,Bobby Farrelly,36223,124,6.2,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1
M1266,Arthur             ,,8495,3,7.4,http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1
M1267,Drillbit Taylor ,Steven Brill,50199,146,5.7,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1
M1268,A Million Ways to Die in the West ,Seth MacFarlane,136093,303,6.1,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1
M1269,The Shadow ,Russell Mulcahy,18723,70,6,http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1
M1270,Extremely Loud & Incredibly Close ,Stephen Daldry,81298,283,6.9,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1
M1271,Morning Glory ,Roger Michell,58871,212,6.5,http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1
M1272,Get Rich or Die Tryin' ,Jim Sheridan,35834,98,5,http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1
M1273,The Art of War ,Christian Duguay,25346,110,5.7,http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1
M1274,Rent ,Chris Columbus,41685,146,7,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1
M1275,Bless the Child ,Chuck Russell,12093,100,5.1,http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1
M1276,The Out-of-Towners ,Sam Weisman,10446,62,5.3,http://www.imdb.com/title/tt0129280/?ref_=fn_tt_tt_1
M1277,The Island of Dr. Moreau ,John Frankenheimer,26051,70,4.4,http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1
M1278,The Musketeer ,Peter Hyams,12856,107,4.7,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1
M1279,The Other Boleyn Girl ,Justin Chadwick,84357,169,6.7,http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1
M1280,Sweet November ,Pat O'Connor,70292,94,6.7,http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1
M1281,The Reaping ,Stephen Hopkins,37412,190,5.7,http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1
M1282,Mean Streets ,Martin Scorsese,67797,112,7.4,http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1
M1283,Renaissance Man ,Penny Marshall,13830,12,6.1,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1
M1284,Colombiana ,Olivier Megaton,76498,201,6.4,http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1
M1285,The Magic Sword: Quest for Camelot ,Frederik Du Chau,11156,34,6.2,http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1
M1286,City by the Sea ,Michael Caton-Jones,21319,104,6.2,http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1
M1287,At First Sight ,Irwin Winkler,11232,55,5.9,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1
M1288,Torque ,Joseph Kahn,23747,86,4,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1
M1289,City Hall ,Harold Becker,16741,50,6.2,http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1
